tweet_id,@,tweet,date
1265450164954828800,@JonsPrincess85,I need a #TWUG 😔😔😔 trying to be strong giving the hand you were dealt with isn't the easiest thing to do 😭😭😭💔💔💔 not even NKOTB can rid me of my pain😪😪😪😢😢😢 #depressed #missingmyprincess #2019and2020suck,May 26
1266429112668901376,@NewhamIAPT,Happy weekend #newham and all. Remember #KindnessMatters & to take care this weekend. If you need us click newhamtalkingtherapies.nhs.uk/get-started/ ⁦@DrGilluley⁩ ⁦@DrAmarShah⁩ ⁦@NewhamLondon⁩ ⁦@HeadStartNewham⁩ ⁦@NHS_ELFT⁩ #BeKind #weekend #depressed #covid #stress pic.twitter.com/ntuHR43YBV,May 29
1266431662084235265,@Khethelo_mbali,"Its almost been 7months since I last cut my wrist. But tonight is the hardest my heart has been pounding for an hour and my hands shaking. I am fighting the edge to cut it again, but its so hard. Pray with me. #depressed #anxietyfeelslike hell pic.twitter.com/NKbAMmWqYR",May 29
1263386066314297345,@RoystonTilts,"“You don’t have to be positive all the time. It’s perfectly okay to feel sad, angry, annoyed, frustrated, scared and anxious. Having feelings doesn’t make you a negative person. It makes you human.” #MentalHealthAwarenessWeek #mentalhealth #depressed #anxiety #anxietyisnotshame",May 21
1261323570879184896,@steveconnieWood,You want to talk about #SuicidePrevention ? How come we stopped talking about our #VETS and how come we stopped talking about our people with #chronicillness that cause #chronicpain? I get people are #depressed but #WE #ALL #MATTER. 99% of us have been house bound for years!,May 15
1260134186842611712,@thebrofrom1994,"I made this short video to encourage everyone not to get #Sad and #depressed in this #COVID #pandemic , There is #hope and we'll get back to normal soon. Just always pray :)  youtu.be/Y9YSJhz3Uxs",May 12
1260756067320922112,@BeckyM9637,"Ugh. I am all over the place. First I can't write, then I start writing a little, then I dive into a bunch of projects and it's like I'm wading in a pool of like something . . . Idk, I'm out of good metaphors #amwriting #depressed #writingcommunity",May 13
1262463634166472705,@BlackburnCarers,Are you feeling: • #Anxious? • #Depressed? • Finding it difficult to cope with this situation? • Wish you could talk to someone? If you wish to join in the group please contact kulsumchishti@bwdcarers.org.uk or 01254 688440 for joining instructions. #mentalhealthawarenessweek pic.twitter.com/0Q83HYHS9H,May 18
1259838211897122819,@sparksupportHQ,📷 @stacieswift It’s okay to take it one step at a time 💜 #depression #depressed #anxiety #anxious #anxietyfeelslike #anxietyrelief #MentalHealthAwarenessMonth #MentalHealthMatters #mentalillness #mentalhealth #bipolardisorder #bipolar #PTSD #OCD #EUPD #BPD pic.twitter.com/cHvYP6awBZ,May 11
1260163722787479552,@digitalsyndica1,"Me for about the past 2 weeks [just quietly]. It's somewhat crippling. Small window of hope today though, when the super nice rep called me regarding my issue with the faulty new monitors I purchased. Find out the verdict tmrw & get to choose how I'd like to proceed #depressed pic.twitter.com/0ILivZ56HP",May 12
1263229355469111296,@xoLuexo,in my head #depressed #mood pic.twitter.com/qIClMwK2m3,May 20
1261157185565757440,@DF_AHSN,"#Abandoned #Labrador #Black #Jojo Came to us before the #Lockdown. He was #Starved with bones showing & was #Depressed & #Dejected . Within 2 mths  He is a happy #Dog with bright eyes, wagging tail #Lovemakestheworldgoaround @kaalicharan @TheJohnAbraham @_MohitChauhan @CeoNoida pic.twitter.com/MQvxbYazEj",May 14
1262069542060273665,@EveyHammond19,. There are times when life is more terrible than death. It is at these times that the truest valour is to dare to live. . #Suicideprevention #SuicideAwareness #depression #depressed #anxiety #bipolar #schizophrenia #CPTSD #PTSD #Disabled #disability #mentalhealth pic.twitter.com/5Y9KOHNKLO,May 17
1260100765240025090,@Sheshistorypod1,"""She's History"" #podcast ep4! #historian @spruillmarjorie  talks about #Bettyfriedan, how #PhyllisSchlafly used #emotion in #debates, why #women in the #1950s were #depressed, and more from the 4th episode of #MrsAmerica.  #History #Politics soundcloud.com/sheshistory pic.twitter.com/sHEpcLW4BH",May 11
1262650265989255173,@OfficialVYG,"This week marks Mental Health Awareness week and, we believe that YOU matter. Maybe you’ve been feeling #lonely, #anxious, #angry #depressed or struggling to sleep? Whatever it is - we are here for you. If you’d like to speak - message us or call on 0207 686 6000 at ANY time. pic.twitter.com/hv397vjcRZ",May 19
1265706825544077318,@TMummyof2,Feel a bit left behind tonight 😞  feeling like I let the kids down not pushing the homeschooling not pushing a routine. Times have been tough and I've just wanted to keep them safe and feeling secure but now schools looming was it the wrong thing 💔 #anxious #depressed #worried,May 27
1263141171771080704,@NikaSeblova,"#MentalHealthAwarenessMonth #mentalhealth in academia: presentation from Columbia uni #postdoc affairs office: in “normal times 13% postdocs reported flourishing, 58% felt weak & 29% #depressed” what ab now in #covid19 time?we need to do better! #AcademicTwitter #AcademicChatter pic.twitter.com/WaQD0ABbhv",May 20
1263112144222068736,@SnipingForDom,Having a bad week? Rough day? #depressed ? Tonight at 6:30 est the #barnight #webshow goes live. Let us help you smile. Insane guest tonight @de_stache @bossy_mixer @WetzelMixer @caltattoo @GoddessShark Get your drinks ready! mixer.com/snipingfordom #mixer pic.twitter.com/3qLECsAZlN,May 20
1265936913027854336,@monopMoneycount,I nutted but at what cost 😔#depressed pic.twitter.com/UYim1L5NK9,May 28
1262303563755159552,@ysabelgerrard,We also used a unique 'hashtag practices' method to get our dataset. We collected the two posts preceding and following a root post tagged with #depressed. This allowed us to move away from a focus on hashtag datasets and told us more about what the tag means to people. pic.twitter.com/0gRNDcEGAE,May 18
1260238664107544580,@UofLHealth,"Are you feeling #anxious or #depressed? You're not alone. May is #MentalHealthMonth, and we want you to know there are lots of ways to get help. Jessica Campbell with UofL Health - Peace Hospital explains the different levels of care. pic.twitter.com/TubXZaroYv",May 12
1261324898938617857,@kristina_alicia,"In addition to #trauma, #desperation is one of the reasons #suicide rates among the #Yazidis is alarmingly high. People have been living in tents or in unfinished buildings for almost six years. Many of them are #depressed. @BrendaStoter @saad_baber al-monitor.com/pulse/original…",May 15
1262411918599262208,@HardianNazief,"I stop reading news on corona because it's quite depressing, but this, this is... Why do we even start psbb at all, is economy in the government eyes really really matter? the death rate in Brazil & US has shown those who ignore will lead to a bigger tragedy #depressed twitter.com/txtdrpemerinta…",May 18
1262292163032952834,@LLRCitizensPnl,"If you're feeling; #anxious, #depressed or #stressed about #Coronavirus or anything else, help is at hand to support you to manage and treat many common mental health problems - even during #LockDown. For more info visit: ow.ly/tPDT50zF3fx #ItsGoodToTalk @LeicsLetsTalk pic.twitter.com/VCEl5UKaHD",May 18
1263020895813107713,@SipCourage,"How To Escape When You're Feeling Helplessly #Stuck and #Depressed, and Answer Your True Calling…I mean living the life you truly want:  buff.ly/2G5g0vf pic.twitter.com/izGGA4D93t",May 20
1265742904284319752,@slayinscience,"I tried to power through a #burnout, became severely #depressed and was nearly hospitalized.   Tell me why I was still trying to hit 50hr/wk in lab during this time.   You are more important than a degree.   #phdchat #phdlife #AcademicChatter #mentalhealth #amIaPhDyet twitter.com/thoughtsofaphd…",May 27
1266047604850384896,@denxxxel,everybody is so fuckin #depressed 💔😐 and I'm Lindana and I wanna have fun💓🍾🤩 #stopbeingsad,May 28
1261091687121793024,@CCofChicago,"If the #pandemic has you feeling #anxious or #depressed, call the Catholic Charities Counseling Support Line at (312) 948-6951 anytime M-F from 8:30am - 4:30pm. Spanish speaking counselors are available. After hours, please leave us a message and we will call you back! pic.twitter.com/JHrT9i3fxz",May 14
1264941949066317829,@desiree_camus,So I really should be in the process of getting dressed for bayou country super fest while shotgunning a beer but ya know I’m just sitting on my couch drinking coffee #depressed,May 25
1265132717957619719,@Captbladva,#TuesdayThoughts #happinesslieswithin #People who regularly help others are significantly #happier and less likely to become #depressed as they get #older. Source @Fact,May 25
1264318517601611777,@Lif3sWorthLivin,"This is just a reminder that life is worth living! If you want to talk, why not call us on 0207 686 6000 or you can drop us a dm! #lifeisworthliving #MentalHealthAwarenessWeek #mentalhealth #lonely #depressed #alone pic.twitter.com/bjjBDFI7Q5",May 23
1262844499258204166,@LastSmileMc,"i don't think people really understand  how stressful it is to explain what's on your mind, when you don't even understand it yourself. #sad #depressed",May 19
1259468276763111425,@sparksupportHQ,📷 @littlearthlings It’s okay to be proud of all the little victories 💚 #depression #depressed #anxiety #anxious #anxietyfeelslike #anxietyrelief #MentalHealthAwarenessMonth #MentalHealthMatters #mentalillness #mentalhealth #bipolardisorder #bipolar #PTSD #OCD #EUPD #BPD pic.twitter.com/Bj6vJESc6x,May 10
1265974867788214273,@TalkandsupportJ,If you are ever feeling #anxious #worried #feelingisolated #depressed #needtotalk #suicidal Please feel free to text @GiveUsAShout who have an amazing group of volunteers who’s here to help you through it #MentalHealthMatters pic.twitter.com/3K86BlOcs3,May 28
1262409820209991681,@DocAmen,"A Response a #Depressed Patient Never Wants to Hear: 3. “IT’S JUST A PHASE. IT’LL PASS.” A better response: “How long have you been feeling this way? It could be just a phase, but if your feelings don’t change soon then it’s a good idea to look into it.”",May 18
1261161085966548992,@ChaliceGarden,"Feeling alone? Please contact ⬇️ Everyone needs to feel needed, and they are happy to be there for you 💚#mentalhealth #SuicidePrevention #SuicideAwareness #depressed #lonely #AloneTogether #COVID19 #FridayVibes twitter.com/AltGovCovid19/…",May 14
1266441761775169537,@pauljimerson,"Be not the slave of your #moods, but their master. But if U are so #angry, so #depressed & so sore that your spirit cannot find deliverance & peace even in #prayer, quickly go and give some pleasure to someone lowly or sorrowful,or to a guilty or innocent sufferer!   'Abdu'l-Bahá",May 29
1261076495750983680,@DebiJules,"Are You a Mother 18 Yrs or Older Living in Canada w/Baby Under 1 Old? Have You Been Feeling #Depressed, Down, #Anxious? Then These #1DayCBTWorkshops Offered via @McMasterU Might Help. Email: 1DayCBTWorkshops@gmail.com Or Visit the Sign-up Page: rsjh.ca/redcap/surveys… #PPD #PMD pic.twitter.com/NN3tXmEWFR",May 14
1261611808047194113,@acestarrrr,*gets a phone call from Khalid at 5:30 am*  Khalid: what’s up  Me: sleeping  Khalid: what do i do when the drugs don’t help anymore  #depressed #igottablockthismf,May 16
1265535053318283265,@CovidSupportUoM,"""I was #depressed be4 #COVID19. Now I’m depressed + isolated + malnourished due to lack of support and #UniversalExtensions from @unimelb. I keep a #gratitude journal but I’m still depressed (am I doing it wrong?). This pic shows my calories."" [4] pic.twitter.com/lWPetkTnYf",May 26
1260553447390302211,@NHSLeicester,"If you're feeling; #anxious, #depressed or #stressed, help is at hand to support you to manage and treat many common mental health problems.   Search for Let’s Talk-Wellbeing or click here to self-refer to the service: gateway.mayden.co.uk/referral-v2/10… #ItsGoodToTalk @LeicsLetsTalk pic.twitter.com/OclhbGi6yp",May 13
1261458405245349888,@Dantethecomic,Don’t you hate when you’re using your electric toothbrush during #quarantine and because you’re so #depressed you accidentally hit yourself in the gums? Or accidentally hit yourself with it up your butt over and over? Raise your hand!!!?!??!! pic.twitter.com/UMKjpAGFkn,May 15
1263394097957650432,@rdash_nhs,"65 or over? Feeling down, #depressed, #anxious, #lonely or can’t sleep? If so, call #Doncaster Talking shop for support on 01302 565556. #mentalhealthawarenessweek #Doncasterisgreat #NHS #COVID19 #MentalHealthAwarenessWeek2020 pic.twitter.com/XNBgG7KJe9",May 21
1262908181698789378,@DrVonfaust,#SoloRp #depressed   The rain was pouring really hard out yet the archangel was outside seating on the bench letting himself get wet. With wings dampened on the bench with his eyes tightly closed with tears from his eyes. Somehow it hurt. Inside. Though the cold rain felt nice. pic.twitter.com/1IWP3yUMvO,May 19
1263077053273968640,@BoulderCrestFdn,"""I found myself isolating, alone, and #depressed."" - Ed Pila. Ed is a former #policeofficer for Detroit, MI. Listen to him share his #struggletostrength story of dancing his way from #PTSD made by @OC87rd #bouldercrest #shifthappens #firstresponders bit.ly/36cj59U pic.twitter.com/DlcZ52W6hg",May 20
1262327327683477505,@jimallthetime,"Am I depressed or ""quarantine depressed""? buff.ly/2LlsGS4 #depression #anxiety #mentalhealth #wellbeing #quarantine #depressed #lockdown pic.twitter.com/0GCp8TpMDg",May 18
1264627870921633798,@speshalteacher,"Unfortunately, I never had that much faith in humanity - or even other Americans.  Sure, there are plenty of good people, but they are outnumbered by apathetic and/or bad ones. #Depressed",May 24
1263482822469320705,@rdash_nhs,"If you’re feeling #stressed #anxious #depressed we offer FREE Talking Therapies, you can get further information including how to self-refer by calling 01302 565556 #Doncasterisgreat pic.twitter.com/CPdYn9TxKO",May 21
1262730344266182661,@NHSLeicester,"If you're feeling; #anxious, #depressed or #stressed about #Coronavirus or anything else, help is at hand to support you to manage and treat many common mental health problems - even during #LockDown. For information visit: ow.ly/8HgC50zHNv2 #MentalHealthAwarenessWeek pic.twitter.com/2e9gqS2b0X",May 19
1261890781280899072,@iam_Prajwal,#DeclareIBPSresult19 Please consider this humble request from us aspirants. 1.5 months passed and we are still waiting for results. Our mental state now is #depressed. #DeclareIBPSresult19 @RajKiranRaiG @nsitharaman @PMOIndia @FinMinIndia,May 16
1266039795538632706,@alexmathersart,I'm worried I'll be even more socially anxious after lockdown!  New short video:  bit.ly/3gwCB5J #confidence #lockdown #socialfear #socialanxiety #socialskills #depressed #happiness pic.twitter.com/e1H92UDCfr,May 28
1259815865408602112,@w_karve,For #SeniorCitizens who are feeling #depressed in #Lockdown twitter.com/vipin122821/st…,May 11
1263875122374471680,@i_am_kavya_,Feeling alone with 2k others🙄   #Quarantine #depressed,May 22
1257058339894243331,@TooBigForYou12,Just found out my blow up doll cheated on me with my roomate. I give up on women. #Depressed,May 3
1258154621173821440,@SC_Nocks,It was easier to write poetry when I was #depressed. Thoughts? #poetrycommunity #Writers,May 6
1258615108093325313,@TheMindsJournal,"Waking up and feeling depressed is a horrible thing. It messes with the rest of our day and makes us miss out on a whole lot of living. So, what do you do if you are feeling depressed in the morning?  themindsjournal.com/feeling-depres… #depressed #feelingdepressed",May 7
1256294348016308230,@destaniedeb,me everyday before and after quarantine #depressed twitter.com/KylaSimone2/st…,May 1
1262873140666880000,@wheresurg0d,Recently been listening to a lot of Lil peep and Xxxtentacion 😢 #depressed #depression pic.twitter.com/fNnKZ6xre1,May 19
1263960033064128513,@LYSASANCHEZZ,I finished my show on Netflix now I’m #depressed,May 22
1261024720704598016,@enungaray_,I SHOULD'VE BEEN ON MY WAY TO EDC RNN  feeling #depressed,May 14
1263373328913498114,@NeebHun,I'm #hurt. I'm #Alone. I'm #depressed. I cry myself to sleep💔 And I #hate myself all because of you😪 But I #hope you are doing #well Because I #love u 🌸,May 21
1262654725788499969,@TrainingMindful,“Why Do I Feel Depressed Every Once in a While for No Reason?” lifehack.org/832119/why-do-… #depression #depressed mindfulness,May 19
1263843614985158656,@LIVEpositivity,8 Signs You're Becoming #Depressed #mentalhealth powerofpositivity.com/8-signs-youre-… pic.twitter.com/eADgnzM7Ln,May 22
1261918041878622208,@EveyHammond19,. HAPPINESS  COMES  IN  WAVES AND  IT  WILL  FIND  YOU  AGAIN. . #Mentalhealth #Mentalhealthmonth #Depression #Depressed #Anxiety #PTSD #CPTSD #Autistic #ASP #OCD #BPD #Bipolar #Schizophrenia #OCD #disabled #disability pic.twitter.com/56N00BOX2k,May 17
1259524377948938247,@BharadwajAngira,Am I the only one or is everyone feeling #depressed due to the current situation?,May 10
1262462972250566659,@FaicDanish,"When I’m #manic or #depressed, that’s not the real me. The fact is, my #bipolar affects my ability to react normally to the world around me..  #mentalwellbeing #mentalillness #MentalHealthMonday #mentalhealth",May 18
1261844974066335751,@Barbie7191O,You will never know my feelings and i will never show my feelings. #joker #sadness #sad #love #depression #alone #depressed #life #quotes pic.twitter.com/KMAS5zCell,May 16
1263029310165835776,@MrSwifty101,When reality kicks in and I should be on route to Edinburgh airport right about now to fuck off on my jollys and instead I'm stuck at work! Fuck you #covid19 #cancelledholiday #work #lockdown #depressed but on the… instagram.com/p/CAZ1GCjnrTF/…,May 20
1263572495921266690,@mirandaa_12,Milton gave me the biggest pep talk rn because I’m #depressed because I’m an idiot 😞✌🏽,May 21
1257673855776231424,@Andreeaveel,"Wow, a year ago I was out and about celebrating cinco w @spenad06 and Miriam..  #depressed",May 5
1261486336453881859,@Nyxel_,Feeling worthless..... i hate depression waves..... 😖  #mentalhealth #depressed,May 15
1260769546694275072,@iknowriiiiice,Goddamn I didn't think I'd miss talking to people this much #stoned #stoner #high #weed #gay #lonely #depressed #3moremonths #COVID19 #coronavirus,May 13
1257182784952696832,@Evenglare,"Playing some #MarioMaker2 super expert levels with some #vodka and random music. twitch.tv/evenglare #smallstreamer #SmallStreamersConnect #SmallStreamerCommunity ... #depressed piece of #divorced shit. If you want to chat I'm here, if not that's cool, Thanks for reading.",May 3
1261156100063322119,@tiarruh,did u spend your middle school years searching up #depressed #sad #alone #cutting #numb  or are u normal ?,May 14
1263860512686661633,@chokemeohm,me after watching the shipper without english sub #Depressed #TheShipperEP1 pic.twitter.com/5ALbagwhUh,May 22
1262233428143083520,@VaneshaFernando,“Depression is like a war—you either win or die trying.” —Anonymous  What is D E P R E S S I O N?😰  #depression #depressed #negativity #letsovercome #bepositive #mentalhealth pic.twitter.com/h3QBof2Rrc,May 17
1262930443327832065,@dior4boogs,the corn man just came by my house but i don’t got any pants on and he was moving fast #depressed,May 19
1261250003370160131,@FrontiersIn,"Study suggests that #DanceMovementTherapy may be a potential low-cost method to treat issues commonly faced by an aging population, such as #depressed mood and limited #mobility.  Read paper in @FrontPsychol: fro.ntiers.in/eRp4 or blog post ⬇fro.ntiers.in/CAMz",May 15
1259601915945631744,@JohnParisella,Trump is #depressed. Bad vibes on #CoronaVirus,May 10
1258089628860588037,@Urbanrckrchk,"I don’t want to hear about one more “virtual” this or that.  Humans are social creatures. I refuse to believe that every event or gathering for the remainder of 2020 will be viewed from a tv,computer or phone.  #angry #depressed #iAmNOTok",May 6
1260101912424218625,@RoystonTilts,"“It doesn’t have to take over your life, it doesn’t have to define you as a person, it’s just important that you ask for help. It’s not a sign of weakness.” #depression #depressed #mentalhealth #MentalHealthMatters #anxiety",May 11
1261038073397248001,@PamPeekeMD,"#binge eating unhealthy foods during #Quarantine can make you feel #depressed - @newswise ""Binge eating during quarantine could be stress-related or boredom. Stress alters levels of serotonin, affecting mood, #sleep and appetite leading to depression"" tinyurl.com/yav5axpf pic.twitter.com/eCUyWZKYPs",May 14
1262796470316457985,@Abdulbaxeet1,"Dont get #depressed, say no to #suicide and yes to sound #mentalhealth pic.twitter.com/CL59bxUFc6",May 19
1258469072754429954,@SaintLo__,"My hair is dreaded (unintentionally, I’m not a trash white person), my coffee is cold (also unintentionally) & I have to leave in 45min for work.  I literally work 10-12 hours a week (thanks Rona) & I’m even less motivated to put effort into things than I was before. 🤘🏼#depressed pic.twitter.com/Y7nzOSv4Uc",May 7
1263229355469111296,@xoLuexo,in my head #depressed #mood pic.twitter.com/qIClMwK2m3,May 20
1259589265375232002,@Leigh__York,"I'm feeling utterly depressed. My kids want to see their friends & family. I want to see family.  The way @BorisJohnson was speaking makes it feel like this is NEVER going to happen. What is life without friends / family? In my 30+ years, I've honestly never felt so #depressed.",May 10
1262303563755159552,@ysabelgerrard,We also used a unique 'hashtag practices' method to get our dataset. We collected the two posts preceding and following a root post tagged with #depressed. This allowed us to move away from a focus on hashtag datasets and told us more about what the tag means to people. pic.twitter.com/0gRNDcEGAE,May 18
1260134186842611712,@thebrofrom1994,"I made this short video to encourage everyone not to get #Sad and #depressed in this #COVID #pandemic , There is #hope and we'll get back to normal soon. Just always pray :)  youtu.be/Y9YSJhz3Uxs",May 12
1259838211897122819,@sparksupportHQ,📷 @stacieswift It’s okay to take it one step at a time 💜 #depression #depressed #anxiety #anxious #anxietyfeelslike #anxietyrelief #MentalHealthAwarenessMonth #MentalHealthMatters #mentalillness #mentalhealth #bipolardisorder #bipolar #PTSD #OCD #EUPD #BPD pic.twitter.com/cHvYP6awBZ,May 11
1260100765240025090,@Sheshistorypod1,"""She's History"" #podcast ep4! #historian @spruillmarjorie  talks about #Bettyfriedan, how #PhyllisSchlafly used #emotion in #debates, why #women in the #1950s were #depressed, and more from the 4th episode of #MrsAmerica.  #History #Politics soundcloud.com/sheshistory pic.twitter.com/sHEpcLW4BH",May 11
1263386066314297345,@RoystonTilts,"“You don’t have to be positive all the time. It’s perfectly okay to feel sad, angry, annoyed, frustrated, scared and anxious. Having feelings doesn’t make you a negative person. It makes you human.” #MentalHealthAwarenessWeek #mentalhealth #depressed #anxiety #anxietyisnotshame",May 21
1258847440419119110,@Teminuel,We write to Nigerians to please help in any way they can. We understand that we all have one challenge or another in this trying times but any effort will be highly appreciated. #SaveAFriend #Depressed #Covid_19  Account number: 0694496707 Bank: Accessbank  May God bless you. pic.twitter.com/bl4GytIyY2,May 8
1261323570879184896,@steveconnieWood,You want to talk about #SuicidePrevention ? How come we stopped talking about our #VETS and how come we stopped talking about our people with #chronicillness that cause #chronicpain? I get people are #depressed but #WE #ALL #MATTER. 99% of us have been house bound for years!,May 15
1260756067320922112,@BeckyM9637,"Ugh. I am all over the place. First I can't write, then I start writing a little, then I dive into a bunch of projects and it's like I'm wading in a pool of like something . . . Idk, I'm out of good metaphors #amwriting #depressed #writingcommunity",May 13
1262463634166472705,@BlackburnCarers,Are you feeling: • #Anxious? • #Depressed? • Finding it difficult to cope with this situation? • Wish you could talk to someone? If you wish to join in the group please contact kulsumchishti@bwdcarers.org.uk or 01254 688440 for joining instructions. #mentalhealthawarenessweek pic.twitter.com/0Q83HYHS9H,May 18
1260163722787479552,@digitalsyndica1,"Me for about the past 2 weeks [just quietly]. It's somewhat crippling. Small window of hope today though, when the super nice rep called me regarding my issue with the faulty new monitors I purchased. Find out the verdict tmrw & get to choose how I'd like to proceed #depressed pic.twitter.com/0ILivZ56HP",May 12
1261157185565757440,@DF_AHSN,"#Abandoned #Labrador #Black #Jojo Came to us before the #Lockdown. He was #Starved with bones showing & was #Depressed & #Dejected . Within 2 mths  He is a happy #Dog with bright eyes, wagging tail #Lovemakestheworldgoaround @kaalicharan @TheJohnAbraham @_MohitChauhan @CeoNoida pic.twitter.com/MQvxbYazEj",May 14
1261712773102268416,@RosaIsCool2,Anyone else feel this sometimes? #art #comic #sketchbook #ArtistOnTwitter #depressed pic.twitter.com/sgoMIrntwZ,May 16
1262069542060273665,@EveyHammond19,. There are times when life is more terrible than death. It is at these times that the truest valour is to dare to live. . #Suicideprevention #SuicideAwareness #depression #depressed #anxiety #bipolar #schizophrenia #CPTSD #PTSD #Disabled #disability #mentalhealth pic.twitter.com/5Y9KOHNKLO,May 17
1262650265989255173,@OfficialVYG,"This week marks Mental Health Awareness week and, we believe that YOU matter. Maybe you’ve been feeling #lonely, #anxious, #angry #depressed or struggling to sleep? Whatever it is - we are here for you. If you’d like to speak - message us or call on 0207 686 6000 at ANY time. pic.twitter.com/hv397vjcRZ",May 19
1263141171771080704,@NikaSeblova,"#MentalHealthAwarenessMonth #mentalhealth in academia: presentation from Columbia uni #postdoc affairs office: in “normal times 13% postdocs reported flourishing, 58% felt weak & 29% #depressed” what ab now in #covid19 time?we need to do better! #AcademicTwitter #AcademicChatter pic.twitter.com/WaQD0ABbhv",May 20
1263112144222068736,@SnipingForDom,Having a bad week? Rough day? #depressed ? Tonight at 6:30 est the #barnight #webshow goes live. Let us help you smile. Insane guest tonight @de_stache @bossy_mixer @WetzelMixer @caltattoo @GoddessShark Get your drinks ready! mixer.com/snipingfordom #mixer pic.twitter.com/3qLECsAZlN,May 20
1258935774222966784,@HopeInSJ,"Does the world seem to you to be #FallingApart and #humanity's future #bleak? Do not #despair or get #depressed. Instead, focus on #HelpingSomeone near you, however small. Go #BeyondMereKindness, actually #care about them! Doing this avoids #pessimism.",May 8
1261324898938617857,@kristina_alicia,"In addition to #trauma, #desperation is one of the reasons #suicide rates among the #Yazidis is alarmingly high. People have been living in tents or in unfinished buildings for almost six years. Many of them are #depressed. @BrendaStoter @saad_baber al-monitor.com/pulse/original…",May 15
1262411918599262208,@HardianNazief,"I stop reading news on corona because it's quite depressing, but this, this is... Why do we even start psbb at all, is economy in the government eyes really really matter? the death rate in Brazil & US has shown those who ignore will lead to a bigger tragedy #depressed twitter.com/txtdrpemerinta…",May 18
1258336432323608576,@rupal___,"Sad hurts but it's a healthy feeling. It is a necessary thing to feel. Depression is very different. ― J.K. Rowling  .....   It's totally okay to feel sad, but depression is a whole other beast.  #my #depressed #eyes #thursdayvibes pic.twitter.com/1aQfqd2gmM",May 7
1258552721604349954,@ReWorksYYC,What the hell Calgary! Why ya’ll driving everywhere again? The car exhaust stench has returned just as my hope for a better city has faded. I don’t want to go back to normal. I want to go to something better. #depressed #yyctraffic #yycbike #yycwalks #shitshow #pandemic pic.twitter.com/yPx9OhyKmF,May 7
1260238664107544580,@UofLHealth,"Are you feeling #anxious or #depressed? You're not alone. May is #MentalHealthMonth, and we want you to know there are lots of ways to get help. Jessica Campbell with UofL Health - Peace Hospital explains the different levels of care. pic.twitter.com/TubXZaroYv",May 12
1263020895813107713,@SipCourage,"How To Escape When You're Feeling Helplessly #Stuck and #Depressed, and Answer Your True Calling…I mean living the life you truly want:  buff.ly/2G5g0vf pic.twitter.com/izGGA4D93t",May 20
1260943365358514176,@HerHeartKnowsU,"Good morning sunshine 🌞   Hi you #beautiful human,  we can go in any direction, we choose.  We can choose, to be a  really good person. If you’re struggling.  #Depressed. #Sad.  Angry. Find out why, work on it. & choose you!  I hope you smile today.  ❤️, LaDueñaDeMiCorazón🦋 pic.twitter.com/4n7IzeCXOD",May 14
1262292163032952834,@LLRCitizensPnl,"If you're feeling; #anxious, #depressed or #stressed about #Coronavirus or anything else, help is at hand to support you to manage and treat many common mental health problems - even during #LockDown. For more info visit: ow.ly/tPDT50zF3fx #ItsGoodToTalk @LeicsLetsTalk pic.twitter.com/VCEl5UKaHD",May 18
1261091687121793024,@CCofChicago,"If the #pandemic has you feeling #anxious or #depressed, call the Catholic Charities Counseling Support Line at (312) 948-6951 anytime M-F from 8:30am - 4:30pm. Spanish speaking counselors are available. After hours, please leave us a message and we will call you back! pic.twitter.com/JHrT9i3fxz",May 14
1261343094865162244,@godsbailout,"AS YOU WAIT ON GOD, TRUST GOD TO SEND YOU WHAT YOU NEED WHEN YOU NEED IT. LET GOD OPEN RIGHT DOORS FOR YOU THAT NO ONE CAN SHUT.  #depressed #depression #sad #god #love pic.twitter.com/jgmkGRhLmk",May 15
1256543343888252928,@mrcwhite86,I’m supposed to be at Elland Road for 12.30ko on the day @LUFC get promoted to the PL #depressed,May 2
1262844499258204166,@LastSmileMc,"i don't think people really understand  how stressful it is to explain what's on your mind, when you don't even understand it yourself. #sad #depressed",May 19
1258032377802227712,@hswfuk,"As we're all feeling #anxious, #depressed & completely confused, @corona_cards are sending out beautiful #handmade cards during this difficult time, to spread love and kindness. Give them a follow if you can! What a lovely business ♥️ #coronavirusuk #COVID19 #spreadkindness pic.twitter.com/8T64vH0kap",May 6
1259208187229515777,@FlanneryWilson,Loneliness hurts. Feeling bad about feeling lonely hurts more. #depression #SaturdayThoughts #Mentalhealth #MentalHealthAwareness #Lonely #WaysToAvoidLoneliness #MantrasForHappyLife #anxietyisnotshame #depressed #loneliness #Anxiety #stress #stressmanagement twitter.com/FlanneryWilson… pic.twitter.com/UnHcqSodJH,May 9
1259468276763111425,@sparksupportHQ,📷 @littlearthlings It’s okay to be proud of all the little victories 💚 #depression #depressed #anxiety #anxious #anxietyfeelslike #anxietyrelief #MentalHealthAwarenessMonth #MentalHealthMatters #mentalillness #mentalhealth #bipolardisorder #bipolar #PTSD #OCD #EUPD #BPD pic.twitter.com/Bj6vJESc6x,May 10
1262409820209991681,@DocAmen,"A Response a #Depressed Patient Never Wants to Hear: 3. “IT’S JUST A PHASE. IT’LL PASS.” A better response: “How long have you been feeling this way? It could be just a phase, but if your feelings don’t change soon then it’s a good idea to look into it.”",May 18
