tweet_id,@,tweet,date
1.15857E+18,@hannahgire,Now that I’m finally home I realized that Molly doesn’t even live in this state anymore #depressed,5-Aug-19
1.15832E+18,@refugeingrief,"When somebody is #depressed, #sad, or struggling with something big, our impulses to fix it. A more effective approach is to #acknowledge that they're in pain, to respond with listening and curiosity. ""That sounds like a really rough place to be. Do you want to tell me about it?"" pic.twitter.com/H8WoY6VGLe",5-Aug-19
1.15849E+18,@aasshleyxo,My neighbor number hasn’t responded 😓 #depressed,5-Aug-19
1.15832E+18,@refugeingrief,"When somebody is #depressed, #sad, or struggling with something big, our impulses to fix it. A more effective approach is to #acknowledge that they're in pain, to respond with listening and curiosity. ""That sounds like a really rough place to be. Do you want to tell me about it?"" pic.twitter.com/H8WoY6VGLe",5-Aug-19
1.15837E+18,@mukkulsharma,Don’t make fun of her. She just lost her dog. #depressed twitter.com/_sabanaqvi/sta…,5-Aug-19
1.15839E+18,@bpdbonkers,Garden seems to be over ran with blackberries. I normally pick them and give them to my neighbour that passed away...... Not the same without them :'( #thesads #feelingsal #feelingblue #low #depressed pic.twitter.com/5er3lwnq5c,5-Aug-19
1.15836E+18,@thestevefund,"Critical information never gets old❣️  If you're a young #personofcolor who is feeling #stressed, #depressed, or #anxious, please text STEVE to 741741 to connect with a trained crisis counselor 24/7 stevefund.org/crisistextline pic.twitter.com/taceiPGsYm",5-Aug-19
1.15851E+18,@MysticUnigon,"Ever log onto #twitter and get a bit #depressed because you aren't part of the ""crowd"" a tweet is referring to? At least I've found good people on #YouTube who don't make me feel like a complete loser like I have on #twitch lately. (Singled out for not being #affiliate hurts)",5-Aug-19
1.15824E+18,@DurazoMarcelo,My Compa drags my name through the dirt all the time #depressed ☹️ pic.twitter.com/fxbeMbJFMT,4-Aug-19
1.15792E+18,@Emychanota,Eng: Just a little sad drawing.  Fr: Juste un petit dessin triste. . . . . #visualart #animestyle #mangastyle #manga #anime #otaku #artist #art #work #artwork #passion #digitalart #sad #depressed #emo #depression #sadmanga #graphictablet #digital #draw #drawing #cry #crying pic.twitter.com/h8BAb0iZhv,4-Aug-19
1.15802E+18,@PTrainingBiz,I’ve mentored many a #depressed & #scared #PERSONALTRAINER Hit me up if u need help with your #PT #business . #personaltraining #cpt #mentor #fitfam #fitspo #fitnesslife #FitnessGoals #InternetMarketing #marketingtips #NETWORKMARKETING #networking #socialmediamarketing #garyvee pic.twitter.com/1gHUcWr0P1,4-Aug-19
1.15824E+18,@DurazoMarcelo,My Compa drags my name through the dirt all the time #depressed ☹️ pic.twitter.com/fxbeMbJFMT,4-Aug-19
1.15792E+18,@Emychanota,Eng: Just a little sad drawing.  Fr: Juste un petit dessin triste. . . . . #visualart #animestyle #mangastyle #manga #anime #otaku #artist #art #work #artwork #passion #digitalart #sad #depressed #emo #depression #sadmanga #graphictablet #digital #draw #drawing #cry #crying pic.twitter.com/h8BAb0iZhv,4-Aug-19
1.15802E+18,@PTrainingBiz,I’ve mentored many a #depressed & #scared #PERSONALTRAINER Hit me up if u need help with your #PT #business . #personaltraining #cpt #mentor #fitfam #fitspo #fitnesslife #FitnessGoals #InternetMarketing #marketingtips #NETWORKMARKETING #networking #socialmediamarketing #garyvee pic.twitter.com/1gHUcWr0P1,4-Aug-19
1.1582E+18,@anthonyglam,"I’m legit #depressed right now, still listening to #Bionic and it brings back so many memories. Like fuck can I go back to 2010",4-Aug-19
1.15804E+18,@InderjitkaurALS,"@PMOIndia @narendramodi Jadhav said, I was harassed by my wife, her parents & 2 colleagues. I am so #depressed with these 5 people now that I will have to end my life.Says last goodbye to mother & grandfather. #FakeCases #life #MenToo #MensCommission timesofindia.indiatimes.com/city/ahmedabad…",4-Aug-19
1.15819E+18,@ElisaC,"Just finished book re building great business culture that‘s more like scifi taking place in a world where women don’t exist. 1 woman is featured for 4/240 pgs, only 12 add’l  women are cited, quoted, referenced in even the most fleeting way At least 100 men mentioned. #depressed",4-Aug-19
1.15815E+18,@CoachKorey3,"Just because I'm not afraid of death does not mean I don't care how I live...  If you're feeling #lost, #confused, #hopeless, #depressed, I urge you to find a mission. Get Purpose.  That cause and purpose will motivate the hell out of you. Your life is about others and service.",4-Aug-19
1.15824E+18,@DurazoMarcelo,My Compa drags my name through the dirt all the time #depressed ☹️ pic.twitter.com/fxbeMbJFMT,4-Aug-19
1.15792E+18,@Emychanota,Eng: Just a little sad drawing.  Fr: Juste un petit dessin triste. . . . . #visualart #animestyle #mangastyle #manga #anime #otaku #artist #art #work #artwork #passion #digitalart #sad #depressed #emo #depression #sadmanga #graphictablet #digital #draw #drawing #cry #crying pic.twitter.com/h8BAb0iZhv,4-Aug-19
1.15802E+18,@PTrainingBiz,I’ve mentored many a #depressed & #scared #PERSONALTRAINER Hit me up if u need help with your #PT #business . #personaltraining #cpt #mentor #fitfam #fitspo #fitnesslife #FitnessGoals #InternetMarketing #marketingtips #NETWORKMARKETING #networking #socialmediamarketing #garyvee pic.twitter.com/1gHUcWr0P1,4-Aug-19
1.15804E+18,@BackWoodz_CBD,Reposting @trip_420world: Blunt 🤩🔥 . . #trip #trippy #trippyart #stoned #weedporn #weed #thc #goodtrip #high #imhigh #mushrooms #sad #depressed #weed🍁 #dmttrip #stonedsociety #high #weedstayhigh #stayhigh #420 #cannabis #cannabiscommunity #cbd #marijuana #coffe #coffeetime pic.twitter.com/m05W2Rrqh5,4-Aug-19
1.15792E+18,@EBmedicine,Roughly 1 in 10 depressed adults (3.4%-17.5%) ultimately die by suicide. #EBMedicine covers management of #Depressed and Suicidal Patients in the ED. pic.twitter.com/rUABZ2yw72,4-Aug-19
1.1582E+18,@anthonyglam,"I’m legit #depressed right now, still listening to #Bionic and it brings back so many memories. Like fuck can I go back to 2010",4-Aug-19
1.15821E+18,@OatesZaria,I always hated McDonald’s but I’ve recently been out on to their pancakes by accident and it’s safe to say I might gain all the weight back that I lost this summer #depressed,4-Aug-19
1.15804E+18,@InderjitkaurALS,"@PMOIndia @narendramodi Jadhav said, I was harassed by my wife, her parents & 2 colleagues. I am so #depressed with these 5 people now that I will have to end my life.Says last goodbye to mother & grandfather. #FakeCases #life #MenToo #MensCommission timesofindia.indiatimes.com/city/ahmedabad…",4-Aug-19
1.15819E+18,@ElisaC,"Just finished book re building great business culture that‘s more like scifi taking place in a world where women don’t exist. 1 woman is featured for 4/240 pgs, only 12 add’l  women are cited, quoted, referenced in even the most fleeting way At least 100 men mentioned. #depressed",4-Aug-19
1.15815E+18,@CoachKorey3,"Just because I'm not afraid of death does not mean I don't care how I live...  If you're feeling #lost, #confused, #hopeless, #depressed, I urge you to find a mission. Get Purpose.  That cause and purpose will motivate the hell out of you. Your life is about others and service.",4-Aug-19
1.15779E+18,@ChildrenofAdam5,"#Holiday #hunger is making #children #depressed, warns doctor #endhomelessness #donate #help metro.co.uk/2019/08/02/hol…",3-Aug-19
1.15776E+18,@DHALab,People Who Eat #DarkChocolate Less Likely to Be #Depressed sciencedaily.com/releases/2019/… pic.twitter.com/bdHB6rvgj4,3-Aug-19
1.15782E+18,@UhmSavannah,"my 11:11 wish is to have a fat ass, but for now, #depressed pic.twitter.com/yQTL7LyTEF",3-Aug-19
1.15786E+18,@practicalLJT,"I just want to die. I want to escape this Hell. Please, please be cancer.  #haiku #haikuchallenge #haikudaily #amwriting #writing #authors #writers #writerslife #writerstable #writingcommunity #depressed #DepressionIsReal #bipolar #SuicidePrevention pic.twitter.com/1kCxflrvaM",3-Aug-19
1.15764E+18,@ANTINATALISTO,"#Traumatised? #Depressed? #Anxious? #Angry? #Upset? #Suffering? You should research #Antinatalism, it is the best therapy one can get and it will help you to prevent suffering and death of others in the future!",3-Aug-19
1.15768E+18,@CBD4Earth,"No Thx, disappointed and #depressed pic.twitter.com/A4sEZA1Tlo",3-Aug-19
1.15779E+18,@ChildrenofAdam5,"#Holiday #hunger is making #children #depressed, warns doctor #endhomelessness #donate #help metro.co.uk/2019/08/02/hol…",3-Aug-19
1.1577E+18,@HexOG6,Not sure what to draw   #ArtistOnTwitter #artist #artblock #bored #depressed,3-Aug-19
1.15765E+18,@susandopart,It’s true after all: Those who eat #darkchocolate less likely to be #depressed sciencedaily.com/releases/2019/… #flavonoids #antioxidants,3-Aug-19
1.15776E+18,@DHALab,People Who Eat #DarkChocolate Less Likely to Be #Depressed sciencedaily.com/releases/2019/… pic.twitter.com/bdHB6rvgj4,3-Aug-19
1.15782E+18,@UhmSavannah,"my 11:11 wish is to have a fat ass, but for now, #depressed pic.twitter.com/yQTL7LyTEF",3-Aug-19
1.15786E+18,@practicalLJT,"I just want to die. I want to escape this Hell. Please, please be cancer.  #haiku #haikuchallenge #haikudaily #amwriting #writing #authors #writers #writerslife #writerstable #writingcommunity #depressed #DepressionIsReal #bipolar #SuicidePrevention pic.twitter.com/1kCxflrvaM",3-Aug-19
1.15764E+18,@ANTINATALISTO,"#Traumatised? #Depressed? #Anxious? #Angry? #Upset? #Suffering? You should research #Antinatalism, it is the best therapy one can get and it will help you to prevent suffering and death of others in the future!",3-Aug-19
1.15782E+18,@NatalieHirt,To think I told my therapist just yesterday how I expect to be shot at any moment when I’m out. Probs when I least expect it doing something mundane like picking out bananas at Walmart. Then this! Today. 😭💔 #DomesticTerrorism #Murica #depressed,3-Aug-19
1.15768E+18,@CBD4Earth,"No Thx, disappointed and #depressed pic.twitter.com/A4sEZA1Tlo",3-Aug-19
1.15786E+18,@kunfaaya,The Texas #elpasoshooter will now be certified as #disturbed #depressed #deluded #emotionallystressed and other humbug. Because only Muslims can be #terrorists.,3-Aug-19
1.15772E+18,@okplage,I want #attention im #Depressed give me #Followers,3-Aug-19
1.15779E+18,@ChildrenofAdam5,"#Holiday #hunger is making #children #depressed, warns doctor #endhomelessness #donate #help metro.co.uk/2019/08/02/hol…",3-Aug-19
1.1577E+18,@HexOG6,Not sure what to draw   #ArtistOnTwitter #artist #artblock #bored #depressed,3-Aug-19
1.15781E+18,@TrainingMindful,"""Why Do I Feel Depressed Every Once in a While for No Reason?"" lifehack.org/832119/why-do-… #depression #depressed mindfulness",3-Aug-19
1.15765E+18,@susandopart,It’s true after all: Those who eat #darkchocolate less likely to be #depressed sciencedaily.com/releases/2019/… #flavonoids #antioxidants,3-Aug-19
1.15776E+18,@DHALab,People Who Eat #DarkChocolate Less Likely to Be #Depressed sciencedaily.com/releases/2019/… pic.twitter.com/bdHB6rvgj4,3-Aug-19
1.15782E+18,@UhmSavannah,"my 11:11 wish is to have a fat ass, but for now, #depressed pic.twitter.com/yQTL7LyTEF",3-Aug-19
1.15786E+18,@practicalLJT,"I just want to die. I want to escape this Hell. Please, please be cancer.  #haiku #haikuchallenge #haikudaily #amwriting #writing #authors #writers #writerslife #writerstable #writingcommunity #depressed #DepressionIsReal #bipolar #SuicidePrevention pic.twitter.com/1kCxflrvaM",3-Aug-19
1.15764E+18,@ANTINATALISTO,"#Traumatised? #Depressed? #Anxious? #Angry? #Upset? #Suffering? You should research #Antinatalism, it is the best therapy one can get and it will help you to prevent suffering and death of others in the future!",3-Aug-19
1.15782E+18,@NatalieHirt,To think I told my therapist just yesterday how I expect to be shot at any moment when I’m out. Probs when I least expect it doing something mundane like picking out bananas at Walmart. Then this! Today. 😭💔 #DomesticTerrorism #Murica #depressed,3-Aug-19
1.15761E+18,@LaiylaKhan,"Recently I’ve seen three of my absolute favourite n closest ppl in this whole world crying n suffering,like real bad😔& it literally broke my heart in2 pieces.Can’t describe how sad this experience is tht ur words can’t ease the pain of ur loved ones😔 #FeelingHelpless #depressed",3-Aug-19
1.15768E+18,@CBD4Earth,"No Thx, disappointed and #depressed pic.twitter.com/A4sEZA1Tlo",3-Aug-19
1.15786E+18,@kunfaaya,The Texas #elpasoshooter will now be certified as #disturbed #depressed #deluded #emotionallystressed and other humbug. Because only Muslims can be #terrorists.,3-Aug-19
1.15772E+18,@okplage,I want #attention im #Depressed give me #Followers,3-Aug-19
1.15747E+18,@NeishaNeshae,When I’m #depressed I don’t eat.,2-Aug-19
1.15747E+18,@EveyHammond19,When you're too depressed to talk . . .  #DepressionIsReal #depression #depressed #bipolar #bipolardisorder #mentalillness #Mentalhealth #SuicidePrevention #SuicideAwareness pic.twitter.com/QTIFE1QKkU,2-Aug-19
1.15748E+18,@Ashetan,That moment when you ask someone you thought cared if you left your job or not and they tell you to pretty much go.  I feel so wanted. #depressed #SignsYouNeedANewJob,2-Aug-19
1.15747E+18,@NeishaNeshae,When I’m #depressed I don’t eat.,2-Aug-19
1.15689E+18,@VoiceDepression,Do you isolate? Or reach out when #depressed? This week's #depression #podcast is 18-minutes long. Please listen and RT. bit.ly/2YgHdYd #mentalhealth #mentalillness #peersupport #YouAreNotAlone #noshame @MHAofWisconsin# # pic.twitter.com/IsPV68TQLp,1-Aug-19
1.15699E+18,@FaicDanish,"#Depression is considered a serious medical condition, and it can get worse without proper treatment. Yet, those who seek treatment often see improvements   #depressed #DepressionIsReal #mentalillness #mentalhealth #MentalHealthMatters pic.twitter.com/HJAhFynnbr",1-Aug-19
1.157E+18,@Lee_Rae,Please raise your hand if you have ever felt personally victimised by an overly related meme 🙋‍♂️ #anxiety #mentalhealth #depressed #bipolar pic.twitter.com/48YBqaTD7r,1-Aug-19
1.15689E+18,@VoiceDepression,Do you isolate? Or reach out when #depressed? This week's #depression #podcast is 18-minutes long. Please listen and RT. bit.ly/2YgHdYd #mentalhealth #mentalillness #peersupport #YouAreNotAlone #noshame @MHAofWisconsin# # pic.twitter.com/IsPV68TQLp,1-Aug-19
1.15699E+18,@FaicDanish,"#Depression is considered a serious medical condition, and it can get worse without proper treatment. Yet, those who seek treatment often see improvements   #depressed #DepressionIsReal #mentalillness #mentalhealth #MentalHealthMatters pic.twitter.com/HJAhFynnbr",1-Aug-19
1.157E+18,@Lee_Rae,Please raise your hand if you have ever felt personally victimised by an overly related meme 🙋‍♂️ #anxiety #mentalhealth #depressed #bipolar pic.twitter.com/48YBqaTD7r,1-Aug-19
1.15651E+18,@CascadeHills,Need a break through from depression? Go to  subspla.sh/qgkvgyw now to watch our latest message “Battling Back from Burnout.”   #Depressed #BurntOut #Depression #CascadeHillsChurch pic.twitter.com/mR5KhBwSZn,31-Jul-19
1.15651E+18,@CascadeHills,Need a break through from depression? Go to  subspla.sh/qgkvgyw now to watch our latest message “Battling Back from Burnout.”   #Depressed #BurntOut #Depression #CascadeHillsChurch pic.twitter.com/mR5KhBwSZn,31-Jul-19
1.15651E+18,@CascadeHills,Need a break through from depression? Go to  subspla.sh/qgkvgyw now to watch our latest message “Battling Back from Burnout.”   #Depressed #BurntOut #Depression #CascadeHillsChurch pic.twitter.com/mR5KhBwSZn,31-Jul-19
1.15665E+18,@JGvanZyl_ZA,The solution for South Africa is that the @ANCParliament @MYANC @CyrilRamaphosa take the properties of all white South Africans. Then give half to their Chinese and Eastern friends. Throw all whites out of RSA. I cannot go on like this anymore @cnnbrk @SkyNews @BBC #depressed pic.twitter.com/vPSOVfdlpV,31-Jul-19
1.15654E+18,@JClinPsychiatry,Intravenous #ketamine has rapid and robust #antidepressant effects. Read this systematic review to learn if oral ketamine also has efficacy and tolerability in #depressed individuals. bit.ly/2SOdNKX pic.twitter.com/mTzht8uNw5,31-Jul-19
1.15651E+18,@CascadeHills,Need a break through from depression? Go to  subspla.sh/qgkvgyw now to watch our latest message “Battling Back from Burnout.”   #Depressed #BurntOut #Depression #CascadeHillsChurch pic.twitter.com/mR5KhBwSZn,31-Jul-19
1.15665E+18,@JGvanZyl_ZA,The solution for South Africa is that the @ANCParliament @MYANC @CyrilRamaphosa take the properties of all white South Africans. Then give half to their Chinese and Eastern friends. Throw all whites out of RSA. I cannot go on like this anymore @cnnbrk @SkyNews @BBC #depressed pic.twitter.com/vPSOVfdlpV,31-Jul-19
1.15654E+18,@VoiceDepression,"Some people sleep a lot more when #depressed. Others experience insomnia. It's a complicated #invisibleillness,  made harder to live with when kept secret. soundcloud.com/givingvoicetod… #depression #podcast @MHAofWisconsin #selfharm #MentalHealthAwareness #SickNotWeak #YouAreNotAlone pic.twitter.com/5GjH7auM00",31-Jul-19
1.15674E+18,@mator06,"Can anyone tell me #CRPS , #ChronicPain be affected by the staus of moon? I have been exhausted to the point of almost catatonic state, I am extremely concerned #depressed , #panicdisoder,",31-Jul-19
1.15665E+18,@StopBullyingGov,"When #youth who are bullied are defended and supported by their peers, they are less anxious and #depressed than those who are not. Become an upstander! #StopBullying bit.ly/2Rfb5jg pic.twitter.com/F8Ws4OEiuc",31-Jul-19
1.15654E+18,@JClinPsychiatry,Intravenous #ketamine has rapid and robust #antidepressant effects. Read this systematic review to learn if oral ketamine also has efficacy and tolerability in #depressed individuals. bit.ly/2SOdNKX pic.twitter.com/mTzht8uNw5,31-Jul-19
1.15669E+18,@PoeticJustice23,#wednesdaythoughts Ever feel like things are going a bit too well and either you are going to implode or press the self destruct button at any moment or just me??? #mentalhealth #anxiety #depressed Kinda like you don't deserve success or happiness,31-Jul-19
1.15641E+18,@Real_Dem_c,#Eskom #SOEs are being mismanaged and no one is being held accountable and #taxpayers are to bare the costs. #Department_of_Education is not looking into the crisis that teachers are faced with particularly providing  support structures. Our teachers are  #depressed twitter.com/akreana_/statu…,30-Jul-19
1.15641E+18,@Real_Dem_c,#Eskom #SOEs are being mismanaged and no one is being held accountable and #taxpayers are to bare the costs. #Department_of_Education is not looking into the crisis that teachers are faced with particularly providing  support structures. Our teachers are  #depressed twitter.com/akreana_/statu…,30-Jul-19
1.15631E+18,@KathrynGiddy,"#Young, #British and #Depressed : we need way more #TV like this #mental #health theguardian.com/tv-and-radio/2…",30-Jul-19
1.15626E+18,@katiemosley_,Me in maga x #depressed twitter.com/justinbieber/s…,30-Jul-19
1.15641E+18,@Real_Dem_c,#Eskom #SOEs are being mismanaged and no one is being held accountable and #taxpayers are to bare the costs. #Department_of_Education is not looking into the crisis that teachers are faced with particularly providing  support structures. Our teachers are  #depressed twitter.com/akreana_/statu…,30-Jul-19
1.15613E+18,@brotha_wolf,"I don't think I'll speak my thoughts about anything anymore. Seems like I'm always wrong, saying awkward or strange things or things no one truly wants to hear or read. This is why I'm mostly quiet and reserved, I guess. 🤐 #depression #depressed #igiveup",30-Jul-19
1.15637E+18,@BoysTownHotline,"#Help when you need it most. Feeling #lonely, #angry or #depressed? Give us a call, let’s talk 1-800-448-3000.",30-Jul-19
1.15631E+18,@KathrynGiddy,"#Young, #British and #Depressed : we need way more #TV like this #mental #health theguardian.com/tv-and-radio/2…",30-Jul-19
1.15626E+18,@katiemosley_,Me in maga x #depressed twitter.com/justinbieber/s…,30-Jul-19
1.15641E+18,@Real_Dem_c,#Eskom #SOEs are being mismanaged and no one is being held accountable and #taxpayers are to bare the costs. #Department_of_Education is not looking into the crisis that teachers are faced with particularly providing  support structures. Our teachers are  #depressed twitter.com/akreana_/statu…,30-Jul-19
1.15613E+18,@brotha_wolf,"I don't think I'll speak my thoughts about anything anymore. Seems like I'm always wrong, saying awkward or strange things or things no one truly wants to hear or read. This is why I'm mostly quiet and reserved, I guess. 🤐 #depression #depressed #igiveup",30-Jul-19
1.15637E+18,@BoysTownHotline,"#Help when you need it most. Feeling #lonely, #angry or #depressed? Give us a call, let’s talk 1-800-448-3000.",30-Jul-19
1.15646E+18,@Keithgh,"Results back from my MRI scan, I have a tear in my Achilles tendon, severe inflammation & tendonitis.  It could be 3 to 4 months before I run again 😡😡  It's been 6 weeks so far & I have lost the will to even exercise #hateit #depressed #longroadbackagain @racecheck #visorclub",30-Jul-19
1.15617E+18,@g8terbyte,"In order to prevent myself from getting #overdepressed again I will be logging off of my socials, I hope to see you all on Thursday *if the video makes it past the view goal* that is....  #bluewrenchgroup #depressed #anxiety #YouTuber #YouTube",30-Jul-19
1.15641E+18,@JeLyKa229,"finished #StrangersThings3 (so close to ugly crying, btw say you didn’t tear up & I’ll know your dead inside👍🏼) THEN! my horrible friend sends me the Bauer news; I need🍦 #Depressed baby Bauer is gone to the red legs😢😭",30-Jul-19
1.15575E+18,@citidotio,#Stressed & #Depressed: How Can We Design Cities To Promote #MentalHealth citi.io/2019/06/30/str…,29-Jul-19
1.15581E+18,@BKOH4062,How Can We Help Teens Who Are Becomingly Increasingly #Depressed #Anxious & #Suicidal ? #MentalHealth #MentalHealthMatters #EndTheStigma #SickNotWeak #BreakTheSilence #TimeToTalk #KeepTalkingMH #Depression #DepressionIsReal #SuicidePrevention #Wellbeing vox.com/science-and-he…,29-Jul-19
1.15592E+18,@BelindasHandbag,"Friends, I am taking a break away from Twitter. I am feeling very down and demotivated. I have tried everything, nothing is working. Just feel tearful and emotional all the time. #depressed  Tweets will be automated for a while. When I am up to it, I will RT for you. Belinda x pic.twitter.com/YAqmI9LeGp",29-Jul-19
1.1559E+18,@KennyMDC_,"If the smile you wear is hiding a frown, then please take steps to #heal and turn things around.  #Evolve #BeAuthentic #SelfDoubt #Depression #Tears #Hurt #MentalHealth #LetsTalkMH #Depressed #Suicidal pic.twitter.com/R2bW8vwPc0",29-Jul-19
1.15583E+18,@Denieta1,"Rough days behind, rough days ahead. I'm learning how to run obstacle courses in my brain. Wanna join my team? #depressed #anxiety #bipolar #supportteam #mentalhealth",29-Jul-19
1.15575E+18,@citidotio,#Stressed & #Depressed: How Can We Design Cities To Promote #MentalHealth citi.io/2019/06/30/str…,29-Jul-19
1.15581E+18,@BKOH4062,How Can We Help Teens Who Are Becomingly Increasingly #Depressed #Anxious & #Suicidal ? #MentalHealth #MentalHealthMatters #EndTheStigma #SickNotWeak #BreakTheSilence #TimeToTalk #KeepTalkingMH #Depression #DepressionIsReal #SuicidePrevention #Wellbeing vox.com/science-and-he…,29-Jul-19
1.15592E+18,@BelindasHandbag,"Friends, I am taking a break away from Twitter. I am feeling very down and demotivated. I have tried everything, nothing is working. Just feel tearful and emotional all the time. #depressed  Tweets will be automated for a while. When I am up to it, I will RT for you. Belinda x pic.twitter.com/YAqmI9LeGp",29-Jul-19
1.1559E+18,@KennyMDC_,"If the smile you wear is hiding a frown, then please take steps to #heal and turn things around.  #Evolve #BeAuthentic #SelfDoubt #Depression #Tears #Hurt #MentalHealth #LetsTalkMH #Depressed #Suicidal pic.twitter.com/R2bW8vwPc0",29-Jul-19
1.15598E+18,@cdegrappo,"I wake up every day and wonder if my divorce is real, and then I see the empty side of the bed. It’s a gut punch. Every. Single. Day. #crushed #depressed #sad #devistated #grieving",29-Jul-19
1.15583E+18,@Denieta1,"Rough days behind, rough days ahead. I'm learning how to run obstacle courses in my brain. Wanna join my team? #depressed #anxiety #bipolar #supportteam #mentalhealth",29-Jul-19
1.15553E+18,@SuunenA,I spent 7days in Nakuru Kenya last year and I came back to Nigeria #Depressed for 2 weeks I kept asking myself what we did wrong as a country? #nigeriavskenya,28-Jul-19
1.15572E+18,@corporatefarmg1,"Opening up about mental illness is the hardest part for many especially men who are told that opening up is a sign of weakness. Just as here is no shame going to a doctor if you have flu,  there is no shame going to a therapist if you feel #depressed #mentalhealth #hope",28-Jul-19
1.1557E+18,@TenSpeedKid,Depression isn't feeling down and sad. It's far darker and can end in death. But you cannot tell who has it by looking at them or talking with them. #depressed #mentalhealth #nypd,28-Jul-19
1.15553E+18,@SuunenA,I spent 7days in Nakuru Kenya last year and I came back to Nigeria #Depressed for 2 weeks I kept asking myself what we did wrong as a country? #nigeriavskenya,28-Jul-19
1.15572E+18,@corporatefarmg1,"Opening up about mental illness is the hardest part for many especially men who are told that opening up is a sign of weakness. Just as here is no shame going to a doctor if you have flu,  there is no shame going to a therapist if you feel #depressed #mentalhealth #hope",28-Jul-19
1.1557E+18,@TenSpeedKid,Depression isn't feeling down and sad. It's far darker and can end in death. But you cannot tell who has it by looking at them or talking with them. #depressed #mentalhealth #nypd,28-Jul-19
1.15553E+18,@SuunenA,I spent 7days in Nakuru Kenya last year and I came back to Nigeria #Depressed for 2 weeks I kept asking myself what we did wrong as a country? #nigeriavskenya,28-Jul-19
1.15572E+18,@corporatefarmg1,"Opening up about mental illness is the hardest part for many especially men who are told that opening up is a sign of weakness. Just as here is no shame going to a doctor if you have flu,  there is no shame going to a therapist if you feel #depressed #mentalhealth #hope",28-Jul-19
1.15548E+18,@EBmedicine,"Using a multi-item measure, Mass Gen Hospital developed a tool to screen risk in #suicide cases, resulting in increased detection of those at risk. #EBMedicine provides the newest measures and research on #Depressed and Suicidal ED patients in the ED. mdcalc.com/ed-safe-patien… pic.twitter.com/gP1Hz949sU",28-Jul-19
1.1557E+18,@TenSpeedKid,Depression isn't feeling down and sad. It's far darker and can end in death. But you cannot tell who has it by looking at them or talking with them. #depressed #mentalhealth #nypd,28-Jul-19
1.15525E+18,@mrsstealyobase,I need a break from baseball this weekend. I’m letting it effect my mood and my family doesn’t like me hahahaha #depressed,27-Jul-19
1.15529E+18,@OES_Spotlight,"I'm always shocked when people scoff at anxiety and depression, as though these ailments are pretend just because you cannot see them. We should take mental health just as seriously as physical health.#MentalHealthAwareness #depressed #anxiety pic.twitter.com/mVGi7bqEKM",27-Jul-19
1.1551E+18,@AnaglogsDaughtr,"No better, and to make it worse, I'm like a stinging nettle, I better keep of twitter for the time been,  Feck knows who i'll have a go at Thanks for your concern and everyone else thank you so much, it means a lot. #depressed #depression #depressionisreal #itsgoodtotalk twitter.com/gavinob1/statu…",27-Jul-19
1.15527E+18,@joeyxsab,"I am, as the kids would say #depressed",27-Jul-19
1.15525E+18,@mrsstealyobase,I need a break from baseball this weekend. I’m letting it effect my mood and my family doesn’t like me hahahaha #depressed,27-Jul-19
1.15512E+18,@Caro_Carruthers,Worst end ever. #depressed pic.twitter.com/fxuSVxbI4C,27-Jul-19
1.15529E+18,@OES_Spotlight,"I'm always shocked when people scoff at anxiety and depression, as though these ailments are pretend just because you cannot see them. We should take mental health just as seriously as physical health.#MentalHealthAwareness #depressed #anxiety pic.twitter.com/mVGi7bqEKM",27-Jul-19
1.15505E+18,@FaicDanish,"It’s important to realize that feeling down at times is a normal part of life.Sad & upsetting events happen to everyone.But,if u’re feeling miserable or hopeless on a regular basis,u could b dealing with #depression.  #depressed #mentalillness #mentalhealth #MentalHealthMatters pic.twitter.com/T5IrOodD0b",27-Jul-19
1.1551E+18,@AnaglogsDaughtr,"No better, and to make it worse, I'm like a stinging nettle, I better keep of twitter for the time been,  Feck knows who i'll have a go at Thanks for your concern and everyone else thank you so much, it means a lot. #depressed #depression #depressionisreal #itsgoodtotalk twitter.com/gavinob1/statu…",27-Jul-19
1.15527E+18,@joeyxsab,"I am, as the kids would say #depressed",27-Jul-19
1.15525E+18,@mrsstealyobase,I need a break from baseball this weekend. I’m letting it effect my mood and my family doesn’t like me hahahaha #depressed,27-Jul-19
1.15511E+18,@VoiceDepression,"Now that it's the weekend and you have some extra time, please take 15 minutes to listen to our latest #depression #podcast episode.  soundcloud.com/givingvoicetod… @MHAofWisconsin #YouAreNotAlone #mentalhealth #mentalillness #peersupport #sharedstories #resilience #depressed",27-Jul-19
1.15512E+18,@Caro_Carruthers,Worst end ever. #depressed pic.twitter.com/fxuSVxbI4C,27-Jul-19
1.15529E+18,@OES_Spotlight,"I'm always shocked when people scoff at anxiety and depression, as though these ailments are pretend just because you cannot see them. We should take mental health just as seriously as physical health.#MentalHealthAwareness #depressed #anxiety pic.twitter.com/mVGi7bqEKM",27-Jul-19
1.15505E+18,@FaicDanish,"It’s important to realize that feeling down at times is a normal part of life.Sad & upsetting events happen to everyone.But,if u’re feeling miserable or hopeless on a regular basis,u could b dealing with #depression.  #depressed #mentalillness #mentalhealth #MentalHealthMatters pic.twitter.com/T5IrOodD0b",27-Jul-19
